"lon","lat"
143.020833333374,-13.2291666665405
142.062500000033,-12.6041666665355
142.187500000034,-12.3124999998665
142.1041666667,-12.3124999998665
145.937500000063,-17.3124999999065
145.729166666729,-16.8541666665695
142.354166666702,-14.3958333332165
142.145833333367,-12.1874999998655
141.937500000031,-12.5624999998685
144.479166666718,-15.2291666665565
145.395833333393,-15.2291666665565
142.312500000035,-11.3958333331925
142.229166666701,-12.1458333331985
145.062500000057,-15.2708333332235
143.479166666711,-14.9374999998875
142.229166666701,-10.6458333331865
144.020833333382,-15.2708333332235
142.312500000035,-11.1041666665235
145.270833333391,-19.0208333332535
142.93750000004,-9.8958333331805
142.687500000038,-12.8541666665375
145.937500000063,-17.9374999999115
142.229166666701,-13.6458333332105
142.229166666701,-10.6041666665195
142.895833333373,-13.9374999998795
142.895833333373,-12.1458333331985
141.645833333363,-13.3541666665415
141.937500000031,-11.9374999998635
145.97916666673,-16.8541666665695
143.562500000045,-14.5624999998845
144.854166666722,-15.7291666665605
146.104166666732,-18.2291666665805
145.562500000061,-19.9791666665945
142.354166666702,-12.2291666665325
144.604166666719,-18.3124999999145
142.145833333367,-13.3958333332085
142.062500000033,-12.8124999998705
145.14583333339,-17.4374999999075
141.604166666696,-16.1874999998975
146.229166666733,-18.4791666665825
143.812500000046,-14.7291666665525
145.229166666724,-17.3541666665735
144.729166666721,-16.8541666665695
142.354166666702,-13.3958333332085
141.854166666697,-14.3958333332165
142.812500000039,-12.8541666665375
142.312500000035,-11.7708333331955
141.729166666696,-16.1874999998975
142.395833333369,-11.2291666665245
143.395833333377,-14.6458333332185
142.354166666702,-11.3541666665255
144.895833333389,-16.6458333332345
145.02083333339,-18.1874999999135
142.1041666667,-11.5624999998605
141.854166666697,-12.0208333331975
145.479166666727,-18.3124999999145
142.479166666702,-11.9791666665305
145.479166666727,-19.2708333332555
142.64583333337,-11.6458333331945
141.895833333364,-13.2708333332075
142.562500000036,-12.5208333332015
145.562500000061,-17.4374999999075
146.229166666733,-18.4374999999155
142.562500000036,-11.6041666665275
145.14583333339,-17.3541666665735
142.312500000035,-12.4791666665345
145.395833333393,-15.9791666665625
145.937500000063,-18.0624999999125
145.604166666728,-18.3958333332485
142.354166666702,-12.5208333332015
145.187500000057,-18.4374999999155
144.437500000052,-15.2291666665565
142.145833333367,-12.2708333331995
145.97916666673,-19.3124999999225
141.562500000029,-13.4374999998755
142.64583333337,-10.7708333331875
142.145833333367,-13.2708333332075
142.437500000035,-12.5208333332015
145.687500000062,-18.5624999999165
144.520833333385,-18.0624999999125
144.979166666723,-17.9791666665785
143.145833333374,-13.5624999998765
145.854166666729,-18.0208333332455
145.14583333339,-15.6041666665595
141.937500000031,-12.8958333332045
142.437500000035,-12.9791666665385
145.520833333394,-17.2291666665725
142.479166666702,-11.4791666665265
145.770833333396,-18.8541666665855
144.770833333388,-16.9374999999035
144.854166666722,-16.1458333332305
142.895833333373,-12.9791666665385
142.270833333368,-13.8958333332125
142.145833333367,-11.8541666665295
142.687500000038,-11.1874999998575
145.97916666673,-17.8958333332445
141.979166666698,-11.8124999998625
144.770833333388,-17.1041666665715
141.81250000003,-11.9791666665305
144.437500000052,-16.2291666665645
142.270833333368,-12.4791666665345
141.770833333363,-13.6041666665435
141.437500000028,-13.8124999998785
143.35416666671,-13.9374999998795
142.312500000035,-12.3958333332005
141.520833333362,-15.8958333332285
145.02083333339,-16.3124999998985
142.729166666705,-11.1458333331905
142.854166666706,-11.4791666665265
142.437500000035,-10.6874999998535
144.854166666722,-14.4791666665505
142.020833333366,-13.2708333332075
142.770833333372,-11.0208333331895
141.68750000003,-14.1458333332145
142.604166666703,-12.5208333332015
142.1041666667,-13.9791666665465
142.687500000038,-11.1458333331905
144.520833333385,-16.3124999998985
142.1041666667,-11.1458333331905
142.895833333373,-12.8958333332045
142.64583333337,-13.6458333332105
142.312500000035,-12.2708333331995
143.062500000041,-11.8958333331965
142.270833333368,-13.3958333332085
145.97916666673,-19.3541666665895
143.395833333377,-12.6874999998695
145.562500000061,-17.0208333332375
142.520833333369,-12.6874999998695
142.1041666667,-11.3124999998585
142.312500000035,-9.6041666665115
142.312500000035,-11.3541666665255
141.937500000031,-11.8958333331965
142.270833333368,-13.5208333332095
144.395833333385,-14.2291666665485
141.562500000029,-14.2708333332155
145.854166666729,-17.6458333332425
144.979166666723,-15.6458333332265
142.145833333367,-11.6041666665275
145.270833333391,-17.1041666665715
142.354166666702,-14.5624999998845
141.645833333363,-12.9374999998715
142.64583333337,-13.3541666665415
141.645833333363,-13.8124999998785
142.437500000035,-13.9791666665465
145.354166666726,-16.4374999998995
142.729166666705,-16.5624999999005
144.020833333382,-16.1458333332305
141.770833333363,-14.3124999998825
142.062500000033,-14.0624999998805
144.645833333386,-17.6874999999095
143.312500000042,-12.7291666665365
144.687500000054,-17.1874999999055
142.187500000034,-10.1874999998495
142.229166666701,-11.2291666665245
145.562500000061,-17.3958333332405
141.895833333364,-15.1041666665555
144.020833333382,-14.9374999998875
145.770833333396,-17.1041666665715
142.145833333367,-13.4791666665425
143.35416666671,-13.2708333332075
144.020833333382,-15.2291666665565
141.68750000003,-12.2291666665325
142.395833333369,-10.8541666665215
144.645833333386,-14.9791666665545
145.645833333395,-17.3958333332405
144.562500000052,-16.0624999998965
143.812500000046,-14.3541666665495
145.395833333393,-17.9791666665785
142.229166666701,-13.1874999998735
141.729166666696,-14.6041666665515
143.312500000042,-12.6874999998695
142.604166666703,-12.0624999998645
145.312500000058,-18.0208333332455
145.104166666724,-16.6458333332345
144.562500000052,-14.3958333332165
144.395833333385,-17.7291666665765
143.395833333377,-13.2708333332075
144.812500000055,-14.9374999998875
145.229166666724,-18.5624999999165
143.270833333375,-14.7291666665525
145.645833333395,-19.6874999999255
144.979166666723,-16.6458333332345
143.35416666671,-12.8124999998705
145.229166666724,-16.6041666665675
143.270833333375,-13.1458333332065
142.687500000038,-12.5208333332015
144.18750000005,-16.8124999999025
143.979166666714,-18.8541666665855
144.937500000056,-18.1041666665795
142.562500000036,-13.0208333332055
144.645833333386,-17.7708333332435
142.979166666707,-13.6874999998775
142.729166666705,-14.0208333332135
146.020833333397,-17.2708333332395
143.312500000042,-13.1458333332065
141.520833333362,-14.6041666665515
142.562500000036,-14.7708333332195
142.187500000034,-12.1874999998655
144.312500000051,-16.2708333332315
145.562500000061,-16.7291666665685
146.229166666733,-20.6458333332665
142.354166666702,-10.5624999998525
144.979166666723,-17.1041666665715
141.979166666698,-12.1874999998655
145.43750000006,-16.6874999999015
143.437500000044,-13.7708333332115
146.187500000066,-17.8958333332445
142.604166666703,-11.4374999998595
145.562500000061,-19.0208333332535
145.854166666729,-21.6041666666075
142.187500000034,-11.8124999998625
141.645833333363,-13.1041666665395
141.81250000003,-12.9791666665385
142.562500000036,-13.2291666665405
144.979166666723,-14.8958333332205
143.979166666714,-14.6874999998855
145.812500000062,-17.8958333332445
145.187500000057,-17.3541666665735
145.270833333391,-15.8958333332285
142.395833333369,-15.1874999998895
143.395833333377,-15.3541666665575
145.062500000057,-16.2291666665645
144.645833333386,-15.7291666665605
144.770833333388,-18.3958333332485
145.562500000061,-18.0624999999125
144.562500000052,-16.5624999999005
145.02083333339,-15.5208333332255
142.1041666667,-11.1874999998575
145.270833333391,-17.6041666665755
144.437500000052,-14.7291666665525
142.395833333369,-11.6874999998615
145.854166666729,-17.7708333332435
144.812500000055,-15.3541666665575
145.645833333395,-18.0208333332455
143.479166666711,-13.5208333332095
145.395833333393,-15.8541666665615
145.729166666729,-18.0208333332455
142.520833333369,-12.1874999998655
145.687500000062,-17.8958333332445
141.645833333363,-13.1458333332065
145.354166666726,-15.6458333332265
145.02083333339,-17.0208333332375
144.895833333389,-15.0624999998885
145.312500000058,-17.5624999999085
142.895833333373,-13.5208333332095
142.062500000033,-13.9791666665465
145.854166666729,-17.4374999999075
141.562500000029,-14.6458333332185
144.812500000055,-15.2291666665565
143.145833333374,-12.9374999998715
145.14583333339,-17.8124999999105
145.562500000061,-19.0624999999205
146.145833333399,-19.0624999999205
145.687500000062,-19.5208333332575
141.68750000003,-13.1874999998735
146.104166666732,-18.2708333332475
141.979166666698,-14.0624999998805
141.604166666696,-13.8541666665455
145.062500000057,-15.3124999998905
142.1041666667,-12.0624999998645
141.645833333363,-14.0624999998805
142.1041666667,-15.3541666665575
145.104166666724,-16.9791666665705
141.68750000003,-13.7708333332115
144.854166666722,-15.9791666665625
142.604166666703,-12.0208333331975
141.81250000003,-16.4374999998995
141.437500000028,-16.2708333332315
142.604166666703,-11.0208333331895
145.687500000062,-17.6458333332425
142.145833333367,-12.7708333332035
145.354166666726,-19.9791666665945
141.562500000029,-13.4791666665425
145.520833333394,-16.8541666665695
142.229166666701,-14.4791666665505
143.062500000041,-12.8541666665375
142.520833333369,-16.1041666665635
142.354166666702,-11.4374999998595
142.854166666706,-17.1041666665715
142.812500000039,-12.4374999998675
141.479166666695,-15.6458333332265
142.479166666702,-11.1874999998575
141.81250000003,-13.6874999998775
142.187500000034,-14.1874999998815
144.354166666718,-14.9374999998875
143.979166666714,-17.1874999999055
145.270833333391,-15.6041666665595
145.729166666729,-17.2708333332395
142.437500000035,-12.8124999998705
142.979166666707,-13.3958333332085
141.645833333363,-13.3124999998745
145.520833333394,-18.2291666665805
142.354166666702,-11.5208333331935
142.270833333368,-10.2708333331835
144.18750000005,-17.4374999999075
144.854166666722,-19.4791666665905
142.895833333373,-12.2291666665325
144.520833333385,-16.5624999999005
145.395833333393,-17.3124999999065
142.020833333366,-15.1874999998895
145.229166666724,-18.3958333332485
142.479166666702,-11.9374999998635
141.937500000031,-12.7708333332035
142.1041666667,-14.1458333332145
145.187500000057,-14.8958333332205
142.812500000039,-12.5208333332015
142.395833333369,-13.8124999998785
144.229166666717,-14.6874999998855
142.229166666701,-11.2708333331915
144.145833333383,-16.3958333332325
141.979166666698,-11.6874999998615
144.645833333386,-16.9374999999035
142.1041666667,-13.9374999998795
145.895833333396,-19.3958333332565
142.520833333369,-11.8124999998625
144.687500000054,-16.7291666665685
145.937500000063,-17.5624999999085
145.937500000063,-17.1458333332385
146.312500000067,-18.8541666665855
143.104166666707,-14.6041666665515
144.270833333384,-15.0624999998885
146.604166666735,-18.8124999999185
144.729166666721,-17.5208333332415
143.437500000044,-15.5208333332255
142.395833333369,-12.8958333332045
145.02083333339,-15.4374999998915
142.479166666702,-12.9791666665385
141.604166666696,-13.3958333332085
142.020833333366,-13.4374999998755
142.729166666705,-12.3541666665335
144.979166666723,-16.3124999998985
145.229166666724,-15.5624999998925
142.437500000035,-13.6874999998775
143.020833333374,-12.5208333332015
142.020833333366,-13.3541666665415
142.895833333373,-14.1458333332145
145.02083333339,-15.9374999998955
143.104166666707,-13.1874999998735
141.645833333363,-12.3958333332005
143.395833333377,-15.6041666665595
141.604166666696,-12.6041666665355
142.354166666702,-12.1458333331985
145.729166666729,-18.1041666665795
142.145833333367,-12.7291666665365
143.520833333378,-14.1041666665475
142.812500000039,-11.6458333331945
146.229166666733,-20.3124999999305
145.354166666726,-16.4791666665665
142.520833333369,-11.9791666665305
144.895833333389,-15.2708333332235
142.270833333368,-13.5624999998765
144.229166666717,-16.9791666665705
144.645833333386,-14.6041666665515
142.562500000036,-11.0208333331895
142.062500000033,-11.7708333331955
142.562500000036,-14.4374999998835
142.312500000035,-12.5624999998685
144.770833333388,-17.7708333332435
146.062500000065,-17.9374999999115
145.229166666724,-16.1874999998975
145.062500000057,-19.0624999999205
143.35416666671,-14.8541666665535
143.229166666708,-12.4374999998675
145.187500000057,-18.0208333332455
144.937500000056,-18.1458333332465
144.729166666721,-16.1458333332305
141.770833333363,-12.3958333332005
143.270833333375,-13.5208333332095
141.854166666697,-14.4374999998835
141.854166666697,-13.3958333332085
141.979166666698,-12.2291666665325
141.979166666698,-12.0624999998645
142.562500000036,-9.3958333331765
141.937500000031,-13.1874999998735
145.895833333396,-17.0208333332375
144.479166666718,-17.8958333332445
142.64583333337,-11.7708333331955
141.770833333363,-12.8124999998705
141.81250000003,-14.6041666665515
143.229166666708,-13.5208333332095
142.64583333337,-12.5208333332015
145.14583333339,-16.5208333332335
144.479166666718,-14.6041666665515
142.270833333368,-13.0208333332055
141.895833333364,-12.3124999998665
142.187500000034,-9.2291666665085
142.145833333367,-9.1874999998415
145.104166666724,-15.3958333332245
141.729166666696,-15.5208333332255
142.93750000004,-12.2708333331995
144.520833333385,-15.2708333332235
142.229166666701,-12.4374999998675
145.43750000006,-17.4791666665745
141.895833333364,-14.2708333332155
146.187500000066,-18.8958333332525
141.645833333363,-13.0624999998725
144.18750000005,-16.6041666665675
143.937500000047,-15.3958333332245
141.604166666696,-12.4374999998675
145.354166666726,-16.7708333332355
142.062500000033,-14.4791666665505
142.854166666706,-11.3124999998585
142.93750000004,-12.1874999998655
144.937500000056,-16.4374999998995
142.562500000036,-11.2708333331915
142.562500000036,-12.6874999998695
141.979166666698,-12.5624999998685
142.354166666702,-10.9374999998555
142.187500000034,-10.0624999998485
142.062500000033,-11.8124999998625
143.229166666708,-13.6874999998775
144.020833333382,-15.7708333332275
142.395833333369,-14.1041666665475
145.229166666724,-15.7291666665605
141.770833333363,-13.6874999998775
142.854166666706,-12.0624999998645
144.062500000049,-15.3958333332245
145.312500000058,-14.9374999998875
142.520833333369,-10.7291666665205
142.729166666705,-10.9374999998555
145.270833333391,-16.8541666665695
142.354166666702,-9.6041666665115
144.937500000056,-16.4791666665665
142.229166666701,-13.3124999998745
142.64583333337,-12.2708333331995
143.479166666711,-13.2291666665405
142.770833333372,-13.5208333332095
141.604166666696,-14.0208333332135
144.270833333384,-15.9791666665625
142.229166666701,-13.3541666665415
146.187500000066,-18.2291666665805
142.520833333369,-13.7708333332115
145.270833333391,-15.9791666665625
145.395833333393,-18.2291666665805
144.18750000005,-16.1041666665635
143.145833333374,-12.8958333332045
142.187500000034,-10.6041666665195
144.312500000051,-15.6041666665595
143.104166666707,-14.0624999998805
142.770833333372,-13.6458333332105
142.229166666701,-14.1874999998815
142.062500000033,-11.5624999998605
145.312500000058,-16.3124999998985
141.68750000003,-12.5208333332015
144.979166666723,-18.8541666665855
142.187500000034,-10.9791666665225
143.187500000041,-14.9374999998875
142.395833333369,-12.3541666665335
142.437500000035,-11.3124999998585
145.520833333394,-18.0208333332455
145.354166666726,-17.3541666665735
143.104166666707,-13.0624999998725
142.895833333373,-13.8958333332125
141.479166666695,-16.3958333332325
144.854166666722,-16.0624999998965
142.270833333368,-15.0624999998885
142.812500000039,-13.6458333332105
142.354166666702,-13.3124999998745
142.479166666702,-16.2708333332315
141.562500000029,-14.2291666665485
142.312500000035,-10.9374999998555
141.979166666698,-14.7708333332195
145.812500000062,-17.2291666665725
146.104166666732,-17.4791666665745
141.979166666698,-11.9374999998635
141.81250000003,-12.6041666665355
144.062500000049,-16.7708333332355
142.062500000033,-14.2708333332155
142.562500000036,-12.1041666665315
143.479166666711,-13.0208333332055
145.354166666726,-17.4791666665745
145.937500000063,-17.0208333332375
144.687500000054,-16.8124999999025
144.562500000052,-14.1874999998815
142.812500000039,-11.4791666665265
142.270833333368,-12.6458333332025
142.770833333372,-12.0624999998645
